file,emotion,text
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro05/Ses04F_impro05_F009.wav,e2,"YOU'RE KIDDING ME RIGHT  YOU'RE GOING TO GIVE ME FIFTY DOLLARS  TO COMPLETELY COVER . MY BAG . EVERYTHING THAT WAS IN IT THE INCONVENIENCE THAT I'VE GONE THROUGH I PAID FOR MY TICKET ALL I EXPECT IS TO SAFELY GET TO MY DESTINATION WITH MY STUFF . IS THAT SO MUCH TO ASK . I MEAN I REALLY DON'T THINK THAT'S THAT BIG A DEAL TO ASK YOU GUYS TO . HAVE MY BAG IN THE PLACE WHERE I LEAVE AND THEN PUT MY BAG WHERE I END UP ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro05/Ses04F_impro05_F010.wav,e2,"YEAH WELL THAT'S GOT EVERYTHING I HAVE IN IT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro05/Ses04F_impro05_F011.wav,e2,"LOOK . FIFTY DOLLARS IS UNACCEPTABLE MY BAG ITSELF COST OVER A HUNDRED AND FIFTY DOLLARS YOU CAN'T JUST GIVE ME FIFTY DOLLAR . GIFT CERTIFICATE  TO PERCOES OR WHATEVER THE HELL . AND THEN SEND ME OFF LIKE THAT'S THAT'S GOOD ENOUGH LIKE THAT'S ALL I NEEDED WAS FIFTY DOLLARS MY BAG IS WORTH MORE THAN THAT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro05/Ses04F_impro05_F012.wav,e2,"I EXPECT YOUR AIRLINE  WHO WAS RESPONSIBLE FOR MY BAG . TO GIVE ME . THE EQUIVALENT OF THE BAG AND ALL OF THE THINGS IN IT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro05/Ses04F_impro05_F013.wav,e2,"I DIDN'T SIGN ANYTHING  I DIDN'T SIGN ANYTHING AND YOU PEOPLE HAVE GOT TO MAKE ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro05/Ses04F_impro05_F014.wav,e2,"YOU HAVE TO MAKE AMENDS FOR WHAT YOU DID FOR LOSING MY BAG AND ALL OF MY STUFF  FIFTY DOLLARS IS UNACCEPTABLE ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro05/Ses04F_impro05_F015.wav,e2,"NO NO I DON'T KNOW  YOU KNOW WHAT I'M GOING TO CALL MY LAWYER YOU KNOW WHAT THAT'S WHAT I'M GOING TO DO I'M GOING TO CALL MY LAWYER AND HAVE HIM GET DOWN HERE AND EXPLAIN TO YOU THAT THIS IS AN UNACCEPTABLE OPTION ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro05/Ses04F_impro05_F016.wav,e2,"I WANT TO TALK TO YOUR SUPERVISOR ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro05/Ses04F_impro05_F017.wav,e2,"I'VE HAD  ENOUGH  I WANT TO TALK TO NO NO . UNACCEPTABLE I WANT TO YOUR SUPERVISOR I AM DONE WITH THIS ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro05/Ses04F_impro05_F018.wav,e2,"REALLY YOU DON'T WORK FOR ANYBODY . IT'S JUST YOU ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro05/Ses04F_impro05_F019.wav,e2,"OKAY WELL I WANT TO CALL WHOEVER YOU REPORT TO WHOEVER YOUR BOSS IS BECAUSE I HAVE HAD ENOUGH WITH THIS AIRLINE AND I AM  FINISHED . WAITING FOR MY  FIFTY DOLLAR GIFT CERTIFICATE ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_F000.wav,e3,"THANKS ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_F001.wav,e3,"YOU KNOW IT'S JUST . I JUST YOU KNOW I MEAN IT JUST HAPPENED I JUST . LIKE I JUST KEEP EXPECTING HIM TO WALK IN YOU KNOW ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_F002.wav,e3,"I JUST I JUST THOUGHT HE WOULD HAVE LONGER YOU KNOW BECAUSE I'M . I MEAN WHEN HE FOUND OUT HE WAS SICK . WE . KNEW THAT WASN'T GOOD BUT I JUST . I JUST THOUGHT THAT IT WOULD . TAKE  LONGER YOU KNOW ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_F003.wav,e3,"YEAH I KNOW I . KNOW ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_F004.wav,e3,"YEAH I KNOW  BUT . I'D RATHER HAVE HIM HERE WITH . ME YOU KNOW . IT'S  JUST NOT FAIR I MEAN HE HE  DIDN'T GET TO DO LIKE . ANYTHING I MEAN HE WAS ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_F005.wav,e3,"HE WAS ONLY TWENTY  FOUR AND . JUST SO MANY THINGS THAT WE WERE GOING TO DO YOU KNOW  AND NOW HE WON'T GET TO DO THEM AND HE WON'T GET TO BE HERE WHEN I DO YOU KNOW LIKE I'LL GET MARRIED SOME DAY AND HE WON'T BE THERE LIKE  HE WON'T GET TO SEE THAT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_F006.wav,e3,"IT JUST DOESN'T SEEM FAIR ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_F007.wav,e3,"THANK YOU FOR BEING HERE ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_F008.wav,e1,"{LG} . YOU'RE PROBABLY RIGHT HE PROBABLY WOULD BE PISSED IF WE WERE ALL SITTING AROUND BEING UPSET ABOUT IT . HE'D WANT US TO HAVE A PARTY ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_F009.wav,e1,"AND TO DRINK IN HIS HONOR {LG} ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_F010.wav,e3,"YEAH I KNOW ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_M000.wav,e3,"HEY I'M UH . I'M REALLY SORRY  ABOUT WHAT HAPPENED  I DON'T UM  I MEAN WHAT YOU CAN YOU DO . I MEAN IT'S ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_M001.wav,e3,"WHEN I WAS SEVEN MY  MY GRANDMOTHER DIED AND I . REALLY I DON'T KNOW I MEAN IT WAS REALLY HARD TO LET GO BUT THE IMPORTANT THING IS IS THAT YOU DO LET GO AND YOUR REALIZE THAT . YOU KNOW THEY  YOU KNOW  THEY  THIS PERSON HAD FUN WHILE THEY WERE  WHILE THEY WERE HERE  AND UH . YOU KNOW YOU WORK  YOU WORK THROUGH IT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_M002.wav,e3,"MMHMM YEAH YEAH I MEAN IT'S IT'S HARD IT'S HARD ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_M003.wav,e3,"YEAH ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_M004.wav,e0,"WELL I MEAN . YOU KNOW I MEAN IT WAS  I MEAN WITH THAT KIND OF  CONDITION ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_M005.wav,e3,"YOU KNOW IT'S INEVITABLE AND I MEAN HONESTLY IT'S IT'S ALMOST LIKE ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_M006.wav,e0,"YOU KNOW YOU DON'T . YOU KNOW HOW LONG DO YOU WANT THE PERSON TO GO THROUGH THAT  YOU KNOW ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_M007.wav,e0,"IT'S SORT OF IT'S . ALMOST BETTER OFF TO REST IN PEACE THAN HE IS TO  LIVE IN PAIN ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_M008.wav,e3,"YEAH ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_M009.wav,e3,"IT'S NOT FAIR BUT . I MEAN THAT'S . YOU KNOW  THE COURSE OF LIFE IS THAT . YOU KNOW YOU  MEET PEOPLE AND YOU LOSE THEM ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_M010.wav,e3,"YOU'RE OKAY ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_M011.wav,e3,"YOU KNOW I THINK . I THINK WE SHOULD CELEBRATE BECAUSE . I  THINK THAT'S WHAT HE WOULD HAVE WANTED ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_M012.wav,e0,"YEAH ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_M013.wav,e3,"THAT'S RIGHT  THAT'S RIGHT  I MEAN HE WOULD  WANT US TO  YOU KNOW CELEBRATE THE LIFE THAT HE  THAT HE LIVED  AND  YOU KNOW ENJOY THE REST OF OURS AS MUCH AS WE CAN ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro06/Ses04F_impro06_M014.wav,e3,"SO ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F000.wav,e1,"GUESS WHAT CAME TODAY ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F001.wav,e1,"MY ACCEPTANCE LETTER ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F002.wav,e1,"FROM U S C ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F003.wav,e1,"YES  I AM ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F004.wav,e1,"WELL YEAH THAT'S THE GENERAL  IDEA {LG} ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F005.wav,e1,"BIG BAD ACCEPTANCE PACKET WITH ALL THE INFORMATION  I'M GOING TO U . S C ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F006.wav,e1,"I KNOW . {LG} ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F007.wav,e1,"{LG} YEAH  UH NO ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F008.wav,e1,"{LG}  IT'S SAFE AROUND THERE ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F009.wav,e1,"THE CAMPUS IS BEAUTIFUL I'M SO EXCITED ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F010.wav,e1,"DO YOU WANT TO BUY ME SOME MACE FOR MY YOU KNOW GOING AWAY PRESENT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F011.wav,e1,"THERE WE GO PERFECT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F012.wav,e1,"AND A TASER . EXCELLENT JUST MAKE SURE IT'S A BIG KNIFE ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F013.wav,e1,"I DON'T WANT ANY OF THOSE LITTLE PUNY ONES ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F014.wav,e1,"WELL I WAS  THINKING MAYBE UNDERWATER BASKET WEAVING ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F015.wav,e1,"U S C HAS A MAJOR IN THAT RIGHT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F016.wav,e1,"THEY HAVE U S C HAS EVERYTHING . BECAUSE U S C . IS THE BEST SCHOOL EVER ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F017.wav,e1,"OKAY WELL I'M LYING . BUT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F018.wav,e1,"WELL I HAVEN'T DECIDED YET I WANT TO TRY SOME THINGS OUT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F021.wav,e1,"OKAY WELL I'M NOT GOING TO BE UNDECIDED FOREVER {LG} ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F022.wav,e1,"AND IT'S SO CLOSE SO YOU CAN COME VISIT ME ALL THE TIME ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F024.wav,e1,"SO THIS WORKS OUT PERFECTLY . BECAUSE I WAS WORRIED IF I DIDN'T GET IN TO U S C THEN I WOULD HAVE TO GO SOMEWHERE FAR AWAY AND THEN ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F027.wav,e1,"EVERYTHING WORKED OUT PERFECTLY ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F028.wav,e1,"I KNOW  WE SHOULD HAVE A PARTY ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F029.wav,e1,"AN I GOT ACCEPTED TO U S C PARTY ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F030.wav,e1,"NO AN I GOT ACCEPTED TO U S C PARTY {LG} ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F031.wav,e1,"RIGHT . NOW YOU'RE WITH ME ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F032.wav,e1,"THAT IS WHY I GOT ACCEPTED ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F033.wav,e1,"I KNOW ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F035.wav,e1,"WHAT WHAT DID YOU HAVE IN MIND ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F036.wav,e1,"{LG} ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F038.wav,e1,"ON OCCASION I'VE HEARD OF IT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F039.wav,e1,"YEAH . TOTALLY ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F040.wav,e1,"I AM TOTALLY DOWN WITH THE ICE CREAM ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F041.wav,e1,"EH WE CAN WORK THAT PART OUT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F042.wav,e1,"ALRIGHT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F044.wav,e1,"PARTY ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F047.wav,e1,"I KNOW ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F048.wav,e1,"OKAY WELL THAT'S NOT A HAPPY  PART WE DON'T WANT TO TALK ABOUT THAT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F049.wav,e1,"WELL NO I MEAN I HAVE SOME SCHOLARSHIPS AND SOME . FINANCIAL AID AND STUFF  BUT I'LL HAVE TO YOU KNOW I'LL GET A JOB ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F050.wav,e1,"WHILE I'M IN SCHOOL . IT'LL BE GOOD ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F051.wav,e1,"YEAH IT . WILL WORK OUT  MAYBE I COULD WORK AT RED LOBSTER ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F052.wav,e1,"I KNOW . RIGHT DOWN THE STREET ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F058.wav,e1,"EXCELLENT . DRIVE DRUNK PEOPLE AROUND  BECAUSE YOU KNOW THAT'S ALL CAMPUS CRUISERS  FOR ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F059.wav,e1,"OKAY NO THAT'S DORKY ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F060.wav,e1,"YEAH ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F061.wav,e1,"STUDENT COUNSEL ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F062.wav,e1,"NO IT'S DORKY ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F063.wav,e1,"SOCIAL LIFE HELLO ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F064.wav,e1,"{LG} ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F065.wav,e1,"{LG} ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F066.wav,e1,"NO  BUT I'M THINKING I MIGHT . YOU KNOW LIKE  AUDITION FOR A PLAY OR SOMETHING I DON'T REALLY WANT TO DO THE SORORITY THING I'M NOT REALLY FEELING  THAT VIBE WITH THE ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F070.wav,e1,"WHAT HAVE YOU HEARD ABOUT . THE GREEK SYSTEM ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F074.wav,e1,"OH . OH . I'M SORRY MY BAD . I'LL HAVE TO LIKE SIGN UP FOR SUMMER LESSONS FROM YOU BEFORE I GO YOU CAN TEACH ME HOW TO BE COOL BEFORE I GO TO COLLEGE ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F078.wav,e1,"THAT'S WHAT . YOU'RE SAYING I'M RIGHT {LG} ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_F079.wav,e1,"ME ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M000.wav,e0,"HEY WHAT'S UP ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M001.wav,e1,"WHAT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M005.wav,e1,"THAT'S AWESOME CONGRATULATIONS ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M006.wav,e1,"THAT'S AMAZING  WOW ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M009.wav,e0,"I KNOW BUT YOU SHOULD GET LIKE A TASER OR SOMETHING . I  MEAN WALKING AROUND THE CAMPUS AT NIGHT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M013.wav,e0,"SO UM SO WHAT ARE YOU GOING TO WHAT ARE YOU GOING TO MAJOR IN ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M016.wav,e0,"THEY HAVE THAT AS A MAJOR ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M017.wav,e0,"THAT'S RIDICULOUS  I DON'T BELIEVE THAT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M018.wav,e0,"SERIOUSLY WHAT'S YOUR MAJOR ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M019.wav,e0,"SO YOU'RE UNDECIDED ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M020.wav,e0,"HEY THAT'S COOL ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M021.wav,e0,"NO . NO IT'S TOTALLY COOL I MEAN LIKE THIS FRIEND OF MINE HE WAS  HE'S BEEN UNDECIDED NOW FOR LIKE . THE  PAST LIKE  ELEVEN YEARS OF HIS LIFE ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M022.wav,e0,"UH WELL ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M023.wav,e0,"YOU YOU YOU'LL FIND ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M026.wav,e0,"YOU'D HAVE TO LIKE GO SOMEWHERE ELSE  AND YOU  KNOW WE WOULD BE APART AND THAT WOULD SUCK ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M028.wav,e1,"THAT'S AWESOME ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M031.wav,e0,"OH THAT'S RIGHT OKAY I SEE RIGHT RIGHT RIGHT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M032.wav,e0,"A PARTY CELEBRATING YOUR ACCEPTANCE ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M033.wav,e0,"THAT'S COOL ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M034.wav,e1,"WELL THAT'S REALLY COOL THAT YOU'RE GOING TO BE STAYING IN THE SAME CITY AND EVERYTHING SO UMM ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M035.wav,e0,"I DON'T KNOW  ARE YOU LIKE I . DON'T KNOW ARE YOU LIKE AVAILABLE OR ANYTHING ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M036.wav,e1,"WELL I MEAN I DON'T KNOW IT'S LIKE YOU KNOW I KIND OF HAD A CRUSH ON YOU THROUGHOUT HIGH SCHOOL AND LIKE ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M037.wav,e1,"I DON'T KNOW I JUST THOUGHT THAT YOU KNOW MAYBE WE COULD . YOU KNOW I DON'T KNOW IT'S LIKE  YOU KNOW JUST TEST THE WATERS ANYWAY I DON'T SEE WHAT THE PROBLEM  IS ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M038.wav,e1,"MOVIES . MOVIE WE'LL GO TO A MOVIE AND A DINNER . AND AND ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M039.wav,e1,"ACTUALLY  YOU KNOW THERE'S THIS . THERE'S THIS REALLY COOL RESTAURANT  UM . I DON'T KNOW IF YOU IT'S RED LOBSTER IT'S LIKE DOWN ON ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M040.wav,e1,"VERMONT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M041.wav,e1,"WAIT . YOU'VE BEEN THERE BEFORE ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M042.wav,e1,"OH SO . WELL THEN YOU KNOW THAT IT'S AWESOME ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M043.wav,e1,"RIGHT  SO . WE'LL GO THERE AND THEN AND  THEN WE'LL GET SOME ICE CREAM AND MAYBE WE'LL GO PUTT PUTT GOLFING ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M044.wav,e0,"OKAY  PUTT PUTT GOLFING ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M045.wav,e1,"YEAH YOU WANT TO GO  NO YOU WANT TO GO  YOU WANT TO GO ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M046.wav,e1,"I CAN SEE IT IN YOUR EYES YOU WANT TO GO ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M049.wav,e1,"GOOD  ALRIGHT WE'RE SO HAPPY ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M050.wav,e1,"THAT'S RIGHT  UM . SO . U S C IS A REALLY NICE SCHOOL ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M051.wav,e0,"ARE YOU GOING TO TAKE OUT LOANS OR ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M057.wav,e0,"BUT UM ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M058.wav,e0,"I MEAN LIKE I DON'T KNOW I'M JUST SAYING IF YOU NEED TO MAKE SOME EXTRA CASH YOU CAN  YOU KNOW ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M059.wav,e0,"OR  LIBRARY ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M060.wav,e0,"I JUST SAID THE LIBRARY ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M061.wav,e0,"OR UM . CAMPUS CRUISER YOU CAN DRIVE PEOPLE AROUND ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M062.wav,e0,"RIGHT OR YOU CAN RUN FOR STUDENT COUNSEL ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M063.wav,e0,"DORKY ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M064.wav,e0,"IT'S IMPORTANT ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M066.wav,e0,"FINE IT'S DORKY ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M067.wav,e0,"BUT THAT'LL FIT YOU BECAUSE YOU'RE A DORK ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M070.wav,e1,"I DORK ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M071.wav,e0,"YEAH YOU DON'T WANT TO DO THE SORORITY THING . BECAUSE YOU'LL PROBABLY GET USED AND ABUSED BY ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M072.wav,e0,"LOTS OF  DRUNK  FRAT BOYS ."
data/IEMOCAP_full_release/Session1/sentences/wav/Ses04F_impro07/Ses04F_impro07_M073.wav,e0,"YEAH ."
